episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
41,3.377681,0.999827,0.004095,0.918696,100,0.071594,10,1.000000,398,2154,-0.044415,1.588126,1.427130,0.066614,202.258560,36.606728,0.000100
42,3.470040,0.999798,0.004123,0.898199,100,0.072746,10,1.000000,365,2195,-0.013121,1.628342,1.440555,0.062500,203.623260,36.671673,0.000100
43,3.612365,0.999800,0.004042,0.875214,101,0.080044,10,1.000000,360,2200,-0.021988,1.759212,1.481093,0.062500,206.530685,36.892372,0.000100
44,3.824267,0.999788,0.004019,0.840372,105,0.056604,10,1.000000,399,2160,-0.017964,2.038521,1.576888,0.062500,209.533127,38.569576,0.000100
45,3.597784,0.999714,0.004110,0.883661,100,0.060451,10,1.000000,384,2176,-0.030437,1.654932,1.443191,0.058594,206.450150,36.130001,0.000100
46,3.579591,0.999617,0.004082,0.883957,101,0.071938,10,1.000000,367,2192,-0.043319,1.753586,1.485289,0.062500,207.161285,37.220165,0.000100
47,3.878687,0.999922,0.003976,0.836108,102,0.052496,10,1.000000,365,2195,-0.045573,2.051397,1.581478,0.062500,211.306107,38.411377,0.000100
48,3.562942,0.999818,0.004044,0.884586,100,0.050339,10,1.000000,354,2204,-0.038400,1.733447,1.480935,0.062500,206.920074,37.475529,0.000100
49,3.749283,0.999692,0.004012,0.851601,100,0.043071,10,1.000000,350,2210,-0.010309,1.898196,1.535014,0.062500,209.944016,38.000671,0.000103
50,3.916656,0.999835,0.003975,0.815576,103,0.045245,10,1.000000,321,2239,0.004854,2.135307,1.611075,0.062500,213.111420,38.977238,0.000100
51,3.524325,0.999723,0.004087,0.897504,102,0.058864,10,1.000000,385,2175,-0.049112,1.652358,1.452880,0.062500,207.546234,36.866890,0.000100
52,3.625261,0.999816,0.004020,0.884615,105,0.045775,10,1.000000,355,2205,-0.034620,1.830905,1.520838,0.066406,209.182251,38.356476,0.000100
